url_origen,locale_fantasma,locale_correcto,path,accion,url_destino,ultimo_rastreo
https://evacaravan.com/en-nl/collections/vendors/products/pack-3-cierres-de-seguridad-fiamma-safe-door,en-nl,nl-nl,/collections/vendors/products/pack-3-cierres-de-seguridad-fiamma-safe-door,301,https://evacaravan.com/nl-nl/collections/vendors/products/pack-3-cierres-de-seguridad-fiamma-safe-door,2026-04-05
https://evacaravan.com/en-nl/pages/quienes-somos,en-nl,nl-nl,/pages/quienes-somos,301,https://evacaravan.com/nl-nl/pages/quienes-somos,2026-04-25
https://evacaravan.com/en-nl/products/aire-acondicionado-silent-8400h,en-nl,nl-nl,/products/aire-acondicionado-silent-8400h,301,https://evacaravan.com/nl-nl/products/aire-acondicionado-silent-8400h,2026-03-07
https://evacaravan.com/en-nl/products/cerradura-para-furgoneta-meroni-ufo-auto-classic,en-nl,nl-nl,/products/cerradura-para-furgoneta-meroni-ufo-auto-classic,301,https://evacaravan.com/nl-nl/products/cerradura-para-furgoneta-meroni-ufo-auto-classic,2026-03-01
https://evacaravan.com/en-nl/products/cerradura-para-furgoneta-meroni-ufo3-smart-duo-blanco,en-nl,nl-nl,/products/cerradura-para-furgoneta-meroni-ufo3-smart-duo-blanco,301,https://evacaravan.com/nl-nl/products/cerradura-para-furgoneta-meroni-ufo3-smart-duo-blanco,2026-04-01
https://evacaravan.com/en-nl/products/claraboya-domestic-midi-heki-500x700-mm,en-nl,nl-nl,/products/claraboya-domestic-midi-heki-500x700-mm,301,https://evacaravan.com/nl-nl/products/claraboya-domestic-midi-heki-500x700-mm,2026-02-17
https://evacaravan.com/en-nl/products/inodoro-portatil-porta-pottis-qube-335,en-nl,nl-nl,/products/inodoro-portatil-porta-pottis-qube-335,301,https://evacaravan.com/nl-nl/products/inodoro-portatil-porta-pottis-qube-335,2026-03-28
https://evacaravan.com/en-nl/products/inversor-12v-onda-pura-1000w,en-nl,nl-nl,/products/inversor-12v-onda-pura-1000w,301,https://evacaravan.com/nl-nl/products/inversor-12v-onda-pura-1000w,2026-05-08
https://evacaravan.com/en-nl/products/kit-thetford-lavabo-fresh-up-set-c250-260,en-nl,nl-nl,/products/kit-thetford-lavabo-fresh-up-set-c250-260,301,https://evacaravan.com/nl-nl/products/kit-thetford-lavabo-fresh-up-set-c250-260,2026-02-12
https://evacaravan.com/en-nl/products/kit-thetford-toilet-fresh-up-set-c2-c3-c4-right,en-nl,nl-nl,/products/kit-thetford-toilet-fresh-up-set-c2-c3-c4-right,301,https://evacaravan.com/nl-nl/products/kit-thetford-toilet-fresh-up-set-c2-c3-c4-right,2026-04-13
https://evacaravan.com/en-nl/products/portabicis-fiamma-pro,en-nl,nl-nl,/products/portabicis-fiamma-pro,301,https://evacaravan.com/nl-nl/products/portabicis-fiamma-pro,2026-02-19
https://evacaravan.com/en-nl/products/van-lock,en-nl,nl-nl,/products/van-lock,301,https://evacaravan.com/nl-nl/products/van-lock,2026-05-07
https://evacaravan.com/en-nl/search,en-nl,nl-nl,/search,301,https://evacaravan.com/nl-nl/search,2026-01-31
https://evacaravan.com/en-pt/collections/accesorios-gas,en-pt,pt-pt,/collections/accesorios-gas,301,https://evacaravan.com/pt-pt/collections/accesorios-gas,2026-03-21
https://evacaravan.com/en-pt/collections/alarma,en-pt,pt-pt,/collections/alarma,301,https://evacaravan.com/pt-pt/collections/alarma,2026-04-25
https://evacaravan.com/en-pt/collections/all/products/claraboya-domestic-midi-heki-500x700-mm,en-pt,pt-pt,/collections/all/products/claraboya-domestic-midi-heki-500x700-mm,301,https://evacaravan.com/pt-pt/collections/all/products/claraboya-domestic-midi-heki-500x700-mm,2026-01-14
https://evacaravan.com/en-pt/collections/bases-giratorias,en-pt,pt-pt,/collections/bases-giratorias,301,https://evacaravan.com/pt-pt/collections/bases-giratorias,2026-02-18
https://evacaravan.com/en-pt/collections/cocina,en-pt,pt-pt,/collections/cocina,301,https://evacaravan.com/pt-pt/collections/cocina,2026-01-28
https://evacaravan.com/en-pt/collections/escalones-electricos,en-pt,pt-pt,/collections/escalones-electricos,301,https://evacaravan.com/pt-pt/collections/escalones-electricos,2026-04-03
https://evacaravan.com/en-pt/collections/glaziar-ac-06,en-pt,pt-pt,/collections/glaziar-ac-06,301,https://evacaravan.com/pt-pt/collections/glaziar-ac-06,2026-05-08
https://evacaravan.com/en-pt/collections/kits-solares-deep-power,en-pt,pt-pt,/collections/kits-solares-deep-power,301,https://evacaravan.com/pt-pt/collections/kits-solares-deep-power,2026-02-16
https://evacaravan.com/en-pt/pages/condiciones-de-compra,en-pt,pt-pt,/pages/condiciones-de-compra,301,https://evacaravan.com/pt-pt/pages/condiciones-de-compra,2026-05-07
https://evacaravan.com/en-pt/pages/gastos-de-envio,en-pt,pt-pt,/pages/gastos-de-envio,301,https://evacaravan.com/pt-pt/pages/gastos-de-envio,2026-03-27
https://evacaravan.com/en-pt/pages/politica-de-privacidad,en-pt,pt-pt,/pages/politica-de-privacidad,301,https://evacaravan.com/pt-pt/pages/politica-de-privacidad,2026-04-25
https://evacaravan.com/en-pt/products/3-bloqueadores-de-puerta-thule-door-frame-lock,en-pt,pt-pt,/products/3-bloqueadores-de-puerta-thule-door-frame-lock,301,https://evacaravan.com/pt-pt/products/3-bloqueadores-de-puerta-thule-door-frame-lock,2026-03-18
https://evacaravan.com/en-pt/products/antena-terrestre-omnidireccional-tonna,en-pt,pt-pt,/products/antena-terrestre-omnidireccional-tonna,301,https://evacaravan.com/pt-pt/products/antena-terrestre-omnidireccional-tonna,2026-03-06
https://evacaravan.com/en-pt/products/caldera-truma-therme,en-pt,pt-pt,/products/caldera-truma-therme,301,https://evacaravan.com/pt-pt/products/caldera-truma-therme,2026-03-31
https://evacaravan.com/en-pt/products/campana-extractora-12v,en-pt,pt-pt,/products/campana-extractora-12v,301,https://evacaravan.com/pt-pt/products/campana-extractora-12v,2026-01-26
https://evacaravan.com/en-pt/products/claraboya-fiamma-turbovent-blanco-con-termostato,en-pt,pt-pt,/products/claraboya-fiamma-turbovent-blanco-con-termostato,301,https://evacaravan.com/pt-pt/products/claraboya-fiamma-turbovent-blanco-con-termostato,2026-05-08
https://evacaravan.com/en-pt/products/claraboya-fiamma-vent-40-blanca,en-pt,pt-pt,/products/claraboya-fiamma-vent-40-blanca,301,https://evacaravan.com/pt-pt/products/claraboya-fiamma-vent-40-blanca,2026-02-17
https://evacaravan.com/en-pt/products/escalon-electrico-thule-peldano-simple-550-mm,en-pt,pt-pt,/products/escalon-electrico-thule-peldano-simple-550-mm,301,https://evacaravan.com/pt-pt/products/escalon-electrico-thule-peldano-simple-550-mm,2026-03-04
https://evacaravan.com/en-pt/products/inversor-12v-onda-modificada-1000w,en-pt,pt-pt,/products/inversor-12v-onda-modificada-1000w,301,https://evacaravan.com/pt-pt/products/inversor-12v-onda-modificada-1000w,2026-03-15
https://evacaravan.com/en-pt/products/inversor-12v-onda-pura-1000w,en-pt,pt-pt,/products/inversor-12v-onda-pura-1000w,301,https://evacaravan.com/pt-pt/products/inversor-12v-onda-pura-1000w,2026-05-07
https://evacaravan.com/en-pt/products/kit-thetford-lavabo-fresh-up-set-c200-con-ruedas,en-pt,pt-pt,/products/kit-thetford-lavabo-fresh-up-set-c200-con-ruedas,301,https://evacaravan.com/pt-pt/products/kit-thetford-lavabo-fresh-up-set-c200-con-ruedas,2026-01-28
https://evacaravan.com/en-pt/products/kit-thetford-lavabo-fresh-up-set-c220,en-pt,pt-pt,/products/kit-thetford-lavabo-fresh-up-set-c220,301,https://evacaravan.com/pt-pt/products/kit-thetford-lavabo-fresh-up-set-c220,2026-04-09
https://evacaravan.com/en-pt/products/kit-thetford-toilet-fresh-up-set-c2-c3-c4-right,en-pt,pt-pt,/products/kit-thetford-toilet-fresh-up-set-c2-c3-c4-right,301,https://evacaravan.com/pt-pt/products/kit-thetford-toilet-fresh-up-set-c2-c3-c4-right,2026-04-24
https://evacaravan.com/en-pt/products/regulador-truma-monocontrol-cs,en-pt,pt-pt,/products/regulador-truma-monocontrol-cs,301,https://evacaravan.com/pt-pt/products/regulador-truma-monocontrol-cs,2026-01-20
https://evacaravan.com/en-pt/products/thule-bloqueador-puerta,en-pt,pt-pt,/products/thule-bloqueador-puerta,301,https://evacaravan.com/pt-pt/products/thule-bloqueador-puerta,2026-04-18
https://evacaravan.com/en-pt/products/van-lock,en-pt,pt-pt,/products/van-lock,301,https://evacaravan.com/pt-pt/products/van-lock,2026-04-11
